Order Date,Ship Date,Order ID,Order Priority,Ship Mode,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Order Quantity,Sales,Discount,Profit,Unit Price,Shipping Cost,Product Base Margin
1039,2039,7197,4002,5002,6228,7019,8072,9002,10001,11002,12004,13751,14005,50,2018.68,0.1,731.72,43.98,1.99,0.44
1039,2039,7202,4001,5002,6360,7002,8212,9003,10003,11001,12001,13654,14004,40,6559.01,0.1,2307.5715,172.99,19.99,0.39
1039,2039,7202,4001,5002,6360,7002,8212,9003,10003,11001,12010,13276,14006,36,263.37,0.04,-5.68,7.28,4.23,0.39
1039,2039,7257,4001,5002,6187,7010,8045,9002,10001,11001,12011,13791,14006,48,166.13,0.0,-119.16,3.28,3.97,0.56
1039,2039,7279,4003,5002,6592,7003,8164,9003,10002,11002,12004,13668,14005,49,1534.7,0.07,258.25,31.11,3.6,0.64
1039,2039,7320,4004,5002,6185,7020,8157,9000,10002,11001,12011,13271,14006,35,154.0,0.08,-7.08,4.63,1.93,0.52
1039,2039,7417,4003,5001,6454,7006,8078,9002,10000,11002,12005,13946,14002,5,2600.44,0.03,-921.94,499.99,24.49,0.36
1039,2039,7434,4000,5002,6785,7020,8209,9000,10001,11001,12006,13004,14004,47,370.6,0.03,160.72,7.64,1.39,0.36
1039,2039,7472,4004,5002,6604,7018,8119,9000,10002,11001,12014,13419,14004,36,570.14,0.03,-90.72,15.31,8.78,0.57
1039,2039,7477,4004,5002,6649,7008,8173,9003,10000,11001,12001,13507,14004,42,825.63,0.03,379.7375,18.94,1.49,0.35
1039,2039,7506,4002,5002,6247,7001,8200,9003,10002,11001,12011,13870,14006,33,103.32,0.0,-25.68,2.98,2.03,0.57
1039,2039,7684,4001,5002,6167,7001,8194,9003,10001,11001,12014,13024,14004,4,816.09,0.05,-150.29,210.55,9.99,0.6
1039,2039,7686,4001,5002,6171,7017,8064,9002,10000,11001,12007,13197,14004,23,86.53,0.05,35.62,3.75,0.5,0.37
1039,2039,7706,4001,5002,6376,7008,8170,9003,10003,11001,12010,13572,14004,4,30.89,0.06,-19.55,5.78,7.64,0.36
1039,2039,7706,4001,5002,6376,7008,8170,9003,10003,11001,12010,14246,14004,34,170.46,0.1,-104.35,5.28,5.66,0.4
1039,2039,7762,4003,5001,6703,7016,8032,9001,10000,11002,12016,13101,14005,11,812.498,0.0,128.952,85.99,1.25,0.39
1039,2039,7762,4003,5002,6703,7016,8032,9001,10000,11000,12003,13915,14002,10,2193.93,0.09,41.83,238.4,24.49,0.6
1039,2039,7762,4003,5002,6703,7016,8032,9001,10000,11002,12016,14022,14004,37,4657.6515,0.06,1242.846,155.99,3.9,0.55
1039,2039,7780,4003,5000,6017,7002,8210,9003,10000,11000,12015,13336,14000,19,10351.01,0.08,948.03,550.98,45.7,0.71
1039,2039,7780,4003,5002,6017,7002,8210,9003,10000,11001,12007,13194,14004,25,68.54,0.1,22.2,2.88,0.5,0.39
1039,2039,7793,4004,5002,6392,7010,8049,9002,10003,11002,12016,13052,14004,30,1824.848,0.0,364.23,65.99,8.8,0.58
1039,2039,7800,4000,5002,6193,7014,8022,9001,10001,11000,12008,13155,14005,10,131.09,0.01,10.94,12.22,2.85,0.55
1039,2039,7800,4000,5002,6193,7014,8022,9001,10001,11001,12010,14176,14004,33,1817.9,0.06,700.31,54.96,10.75,0.36
1039,2039,7832,4000,5002,6658,7016,8027,9001,10000,11002,12004,13476,14004,8,168.99,0.08,-47.37,20.95,4.0,0.6
1039,2039,7872,4004,5001,6275,7020,8156,9000,10002,11000,12008,13740,14006,5,43.61,0.04,22.85,7.59,4.0,0.42
1039,2039,7872,4004,5002,6275,7020,8156,9000,10002,11001,12010,13277,14006,39,343.05,0.05,98.86,9.11,2.15,0.4
1039,2039,7872,4004,5002,6275,7020,8156,9000,10002,11001,12010,14202,14004,7,44.63,0.1,-21.19,5.78,5.67,0.36
1039,2039,7921,4003,5002,6683,7003,8163,9003,10001,11001,12014,13331,14002,8,669.69,0.03,-297.02,80.98,35.0,0.81
1039,2039,7971,4000,5001,6543,7021,8182,9003,10001,11002,12004,13759,14004,32,2773.71,0.02,1097.25,82.99,5.5,0.44
1039,2039,7971,4000,5002,6543,7021,8182,9003,10001,11001,12011,13282,14005,9,113.89,0.02,-52.25,11.66,8.99,0.59
1039,2039,7987,4004,5002,6131,7013,8145,9000,10001,11002,12004,14073,14004,49,4968.5,0.0,1041.28,99.99,19.99,0.52
1039,2039,8155,4001,5001,6247,7001,8200,9003,10002,11002,12004,14251,14004,38,1504.22,0.02,118.97,39.99,10.25,0.55
1039,2039,8173,4000,5002,6392,7010,8049,9002,10001,11001,12014,13768,14004,47,1613.84,0.09,226.76,34.76,8.22,0.57
1039,2039,8177,4000,5000,6239,7005,8033,9001,10001,11002,12009,13447,14001,1,2728.65,0.0,-6405.05,2550.14,29.7,0.57
1039,2039,8295,4002,5000,6161,7007,8073,9002,10000,11000,12015,13337,14000,35,5740.624,0.09,754.6,217.85,29.1,0.68
1039,2039,8295,4002,5002,6161,7007,8073,9002,10000,11001,12010,13851,14004,49,570.43,0.07,78.89,11.48,5.43,0.36
1039,2039,8295,4002,5002,6161,7007,8073,9002,10000,11001,12013,13700,14005,49,100.08,0.08,-85.58,2.08,2.56,0.55
1039,2039,8306,4000,5002,6473,7018,8118,9000,10001,11002,12016,13701,14004,34,3373.7095,0.01,861.723,110.99,8.99,0.57
1039,2039,8317,4002,5000,6366,7006,8079,9002,10002,11002,12009,13829,14001,47,13382.01,0.09,2852.94,306.14,26.53,0.56
1039,2039,8441,4000,5001,6124,7005,8033,9001,10003,11001,12010,14132,14004,20,963.3,0.06,367.12,48.04,7.23,0.37
1039,2039,8458,4003,5002,6485,7021,8178,9003,10002,11001,12014,13473,14004,25,1610.26,0.06,122.42,64.98,6.88,0.73
1039,2039,8485,4001,5001,6195,7008,8174,9003,10003,11001,12011,13389,14006,5,26.5,0.01,2.61,4.26,1.2,0.44
1039,2039,8485,4001,5002,6195,7008,8174,9003,10003,11001,12010,13684,14006,6,48.77,0.0,5.95,7.4,1.71,0.4
1039,2039,8485,4001,5002,6195,7008,8174,9003,10003,11002,12004,13584,14005,19,159.24,0.09,8.3,8.5,1.99,0.49
1039,2040,3261,4002,5000,6739,7005,8037,9001,10001,11000,12002,13167,14000,14,3363.14,0.1,98.75,260.98,41.91,0.59
1039,2040,3529,4001,5002,6371,7024,8129,9000,10003,11002,12004,13759,14004,31,2390.54,0.08,756.1,82.99,5.5,0.44
1039,2040,5256,4003,5002,6078,7002,8212,9003,10001,11002,12016,13101,14005,30,2368.168,0.0,1181.295,85.99,1.25,0.39
1039,2040,5461,4002,5002,6577,7002,8212,9003,10002,11002,12004,13808,14004,21,1090.11,0.08,55.8700000000001,53.98,5.5,0.62
1039,2040,5461,4002,5002,6577,7002,8212,9003,10002,11002,12016,14257,14004,18,3136.2025,0.07,439.776,205.99,5.26,0.56
1039,2040,5630,4002,5000,6634,7007,8107,9002,10001,11000,12015,13295,14000,7,2171.464,0.04,-209.56,376.13,85.63,0.74
1039,2040,5791,4002,5000,6413,7014,8022,9001,10002,11000,12015,13294,14000,7,2789.03,0.05,-303.44,400.98,42.52,0.71
1039,2040,6126,4001,5002,6558,7004,8016,9001,10000,11002,12016,13058,14004,41,2251.9135,0.04,655.911,65.99,2.5,0.55
1039,2040,6310,4000,5002,6564,7000,8087,9002,10002,11000,12008,13732,14005,10,55.82,0.01,-28.85,4.82,5.72,0.47
1039,2040,6310,4000,5002,6564,7000,8087,9002,10002,11002,12016,13091,14005,45,1335.316,0.03,701.658,35.99,0.99,0.35
1039,2040,6515,4003,5002,6761,7004,8013,9001,10001,11000,12008,13740,14006,1,11.64,0.05,-10.73,7.59,4.0,0.42
1039,2040,6536,4000,5002,6309,7011,8007,9001,10001,11001,12011,13924,14006,1,43.9,0.02,-15.03,37.44,4.27,0.46
1039,2040,7255,4002,5002,6476,7017,8058,9002,10001,11001,12011,13784,14006,34,61.45,0.06,0.62,1.76,0.7,0.56
1039,2040,7833,4001,5002,6089,7017,8062,9002,10001,11001,12000,13691,14004,6,120.38,0.09,-29.77,20.48,6.32,0.58
1040,2040,3012,4001,5001,6656,7006,8077,9002,10001,11002,12009,13318,14003,3,461.89,0.05,-356.12,150.98,13.99,0.38
1040,2040,3012,4001,5002,6656,7006,8077,9002,10001,11001,12010,13346,14004,29,575.11,0.02,71.75,18.97,9.03,0.37
1040,2040,3012,4001,5002,6656,7006,8077,9002,10001,11001,12014,13503,14004,23,236.46,0.05,-134.31,9.71,9.45,0.6
1040,2040,3014,4004,5002,6525,7003,8165,9003,10002,11001,12014,13916,14002,11,1132.6,0.01,-310.21,95.99,35.0,0.82
1040,2040,3067,4000,5000,6089,7017,8062,9002,10001,11000,12003,13607,14001,5,1679.58,0.01,-171.92,320.98,58.95,0.57
1040,2040,3117,4002,5002,6554,7016,8031,9001,10000,11002,12004,13761,14004,13,269.02,0.1,-112.0,20.97,6.5,0.78
1040,2040,3166,4001,5002,6249,7021,8176,9003,10000,11000,12008,13375,14002,1,56.61,0.02,-22.16,40.97,14.45,0.57
1040,2040,3166,4001,5002,6249,7021,8176,9003,10000,11002,12004,13680,14005,49,2047.58,0.01,902.62,40.98,1.99,0.44
1040,2040,3197,4002,5002,6669,7007,8074,9002,10002,11001,12010,14184,14004,50,246.57,0.06,-132.51,4.98,5.49,0.38
1040,2040,3197,4002,5002,6669,7007,8074,9002,10002,11002,12004,13697,14004,4,294.89,0.09,-321.84,73.98,12.14,0.67
1040,2040,3337,4001,5002,6575,7014,8017,9001,10003,11001,12010,13346,14004,21,427.32,0.0,52.35,18.97,9.03,0.37
1040,2040,3353,4004,5000,6223,7018,8109,9000,10002,11000,12003,13619,14001,24,5207.5,0.03,166.44,216.6,64.2,0.59
1040,2040,3353,4004,5001,6223,7018,8109,9000,10002,11001,12001,13221,14004,36,139.95,0.04,-128.593,3.58,5.47,0.37
1040,2040,3387,4003,5001,6321,7013,8145,9000,10000,11001,12011,13866,14006,47,124.94,0.1,-2.4,2.78,1.34,0.45
1040,2040,3387,4003,5002,6321,7013,8145,9000,10000,11001,12010,14234,14004,8,54.43,0.08,-31.63,6.48,6.74,0.37
1040,2040,3387,4003,5002,6321,7013,8145,9000,10000,11001,12012,13986,14006,30,78.46,0.05,18.57,2.62,0.8,0.39
1040,2040,3472,4004,5002,6621,7021,8182,9003,10001,11002,12016,13082,14005,45,1991.703,0.07,559.107,55.99,1.25,0.55
1040,2040,3611,4000,5002,6064,7007,8107,9002,10001,11001,12012,13986,14006,16,40.85,0.09,6.46,2.62,0.8,0.39
1040,2040,3619,4003,5002,6564,7000,8087,9002,10002,11000,12008,13462,14005,7,181.32,0.03,80.32,25.38,8.99,0.5
1040,2040,3649,4002,5002,6698,7011,8007,9001,10002,11001,12001,13524,14004,8,118.98,0.05,-12.765,14.27,7.27,0.38
1040,2040,3649,4002,5002,6698,7011,8007,9001,10002,11001,12014,13498,14004,36,1058.45,0.01,-386.02,27.75,19.99,0.67
1040,2040,3649,4002,5002,6698,7011,8007,9001,10002,11002,12004,13568,14004,31,4910.09,0.01,1669.38,159.99,5.5,0.49
1040,2040,3677,4000,5002,6162,7016,8028,9001,10001,11001,12011,13911,14006,9,26.09,0.08,-1.76,2.84,0.93,0.54
1040,2040,3700,4004,5002,6198,7020,8150,9000,10000,11000,12008,13441,14002,21,1002.77,0.07,295.6,49.34,10.25,0.57
1040,2040,3700,4004,5002,6198,7020,8150,9000,10000,11001,12010,13893,14006,17,178.14,0.01,56.3,10.06,2.06,0.39
1040,2040,3728,4000,5002,6663,7024,8128,9000,10000,11001,12001,13071,14004,15,66.33,0.03,-47.2305,4.13,5.04,0.38
1040,2040,3782,4003,5002,6652,7018,8114,9000,10002,11001,12010,13277,14006,46,446.06,0.01,161.32,9.11,2.15,0.4
1040,2040,3793,4002,5002,6575,7014,8017,9001,10003,11001,12014,13331,14002,40,3338.98,0.0,-846.73,80.98,35.0,0.81
1040,2040,3842,4004,5000,6716,7013,8146,9000,10002,11000,12003,13564,14001,43,1160.55,0.05,-179.17,25.98,14.36,0.6
1040,2040,3847,4000,5002,6782,7001,8193,9003,10002,11002,12004,13142,14004,12,1712.66,0.1,-390.77,152.48,4.0,0.79
1040,2040,3899,4001,5001,6491,7009,8134,9000,10002,11001,12014,13821,14002,47,7890.89,0.01,-771.09,167.27,35.0,0.85
1040,2040,3950,4000,5002,6446,7011,8006,9001,10001,11000,12008,13434,14004,35,246.98,0.1,-94.78,7.38,5.21,0.56
1040,2040,3950,4002,5001,6318,7002,8210,9003,10001,11001,12000,13118,14004,40,1757.43,0.02,490.77,44.01,3.5,0.59
1040,2040,3950,4002,5002,6318,7002,8210,9003,10001,11001,12001,13528,14004,8,137.26,0.03,-54.6135,15.99,13.18,0.37
1040,2040,3950,4002,5002,6318,7002,8210,9003,10001,11002,12016,13042,14004,20,2913.1455,0.09,333.72,175.99,4.99,0.59
1040,2040,3971,4003,5002,6183,7001,8196,9003,10001,11000,12008,13410,14006,14,618.84,0.05,-200.84,41.47,34.2,0.73
1040,2040,4001,4001,5000,6292,7004,8014,9001,10003,11000,12002,13166,14000,33,8305.19,0.04,1383.32,240.98,60.2,0.56
1040,2040,4001,4001,5002,6292,7004,8014,9001,10003,11001,12006,13003,14004,36,305.62,0.1,-129.86,8.74,8.29,0.38
1040,2040,4001,4001,5002,6292,7004,8014,9001,10003,11001,12007,13936,14004,36,251.05,0.1,118.79,7.31,0.49,0.38
1040,2040,4023,4002,5001,6322,7012,8122,9000,10002,11002,12016,14253,14004,39,2083.0525,0.09,354.96,65.99,5.99,0.58
1040,2040,4166,4003,5001,6612,7006,8078,9002,10002,11001,12014,13711,14004,34,592.92,0.02,-44.92,16.06,8.34,0.59
1040,2040,4166,4003,5002,6612,7006,8078,9002,10002,11001,12007,13188,14004,21,69.06,0.0,28.47,3.08,0.5,0.37
1040,2040,4166,4003,5002,6612,7006,8078,9002,10002,11001,12012,13164,14006,50,84.01,0.08,-4.17,1.81,0.75,0.52
1040,2040,4204,4002,5002,6658,7016,8027,9001,10001,11001,12007,13196,14004,2,12.59,0.02,-5.92,6.3,0.5,0.39
1040,2040,4204,4002,5002,6658,7016,8027,9001,10001,11002,12004,13480,14004,22,763.85,0.09,-126.6,34.98,7.53,0.76
1040,2040,4234,4000,5002,6617,7002,8217,9003,10002,11002,12004,13673,14005,7,40.11,0.07,-43.71,5.02,5.14,0.79
1040,2040,4248,4000,5001,6058,7009,8134,9000,10002,11001,12007,13190,14004,27,116.37,0.04,57.63,3.69,0.5,0.38
1040,2040,4325,4003,5002,6725,7019,8068,9002,10003,11001,12010,14188,14004,34,214.03,0.02,-138.92,5.78,7.96,0.36
1040,2040,4354,4004,5002,6408,7021,8181,9003,10001,11002,12005,13314,14002,6,3378.18,0.08,-1352.68,599.99,24.49,0.44
1040,2040,4354,4004,5002,6408,7021,8181,9003,10001,11002,12016,14035,14004,26,1443.266,0.08,156.114,65.99,8.99,0.56
1040,2040,4404,4000,5000,6083,7010,8050,9002,10003,11000,12003,13550,14001,7,2202.45,0.01,-51.2800000000001,284.98,69.55,0.6
1040,2040,4404,4000,5001,6083,7010,8050,9002,10003,11002,12016,14020,14004,46,2514.5125,0.04,601.65,65.99,4.99,0.57
1040,2040,4404,4000,5002,6083,7010,8050,9002,10003,11002,12016,14083,14004,38,3988.0895,0.02,969.858,125.99,4.2,0.59
1040,2040,4410,4003,5002,6390,7018,8119,9000,10000,11001,12013,13133,14005,27,156.82,0.03,-37.62,5.68,3.6,0.56
1040,2040,4445,4001,5002,6537,7014,8017,9001,10002,11002,12004,13751,14005,3,121.12,0.1,-118.82,43.98,1.99,0.44
1040,2040,4469,4004,5002,6315,7001,8187,9003,10002,11001,12006,14097,14004,16,102.73,0.03,16.33,5.98,2.5,0.36
1040,2040,4480,4000,5002,6310,7024,8129,9000,10000,11001,12006,13686,14004,39,1343.6,0.06,137.86,35.89,14.72,0.4
1040,2040,4480,4000,5002,6310,7024,8129,9000,10000,11001,12011,13426,14006,8,35.28,0.0,-39.07,3.34,7.49,0.54
1040,2040,4488,4003,5002,6150,7022,8052,9002,10002,11001,12001,14110,14004,12,94.39,0.04,-29.486,7.1,6.05,0.39
1040,2040,4551,4003,5000,6262,7010,8048,9002,10003,11000,12003,13607,14001,7,2236.16,0.05,-99.1600000000001,320.98,58.95,0.57
1040,2040,4579,4002,5002,6132,7009,8137,9000,10002,11001,12010,14174,14004,42,861.41,0.01,128.0,18.97,9.54,0.37
1040,2040,4586,4000,5002,6770,7009,8140,9000,10000,11001,12010,14148,14004,1,15.73,0.09,-9.17,6.48,9.54,0.37
1040,2040,4586,4000,5002,6770,7009,8140,9000,10000,11001,12010,14195,14004,35,1041.74,0.1,-51.74,30.98,17.08,0.4
1040,2040,4586,4000,5002,6770,7009,8140,9000,10000,11002,12016,13041,14004,26,4300.626,0.06,685.206,200.99,8.08,0.59
1040,2040,4597,4001,5002,6528,7020,8153,9000,10001,11001,12000,13118,14004,43,1883.82,0.08,528.77,44.01,3.5,0.59
1040,2040,4597,4001,5002,6528,7020,8153,9000,10001,11001,12001,13887,14004,40,609.4,0.04,-89.2285,15.28,10.91,0.36
1040,2040,4597,4001,5002,6528,7020,8153,9000,10001,11002,12016,13065,14004,22,1118.2515,0.1,-59.587,65.99,8.99,0.58
1040,2040,4599,4000,5002,6099,7004,8012,9001,10002,11001,12001,13121,14004,21,80.45,0.09,-60.9615,3.74,4.69,0.35
1040,2040,4613,4004,5001,6567,7015,8202,9003,10001,11001,12011,13921,14006,31,67.88,0.08,4.87,2.1,0.7,0.57
1040,2040,4613,4004,5002,6567,7015,8202,9003,10001,11002,12004,13761,14004,1,28.73,0.0,-57.04,20.97,6.5,0.78
1040,2040,4667,4002,5001,6217,7006,8077,9002,10001,11002,12009,13312,14003,24,2694.01,0.08,994.31,120.97,7.11,0.36
1040,2040,4667,4002,5002,6217,7006,8077,9002,10001,11001,12006,13001,14004,25,270.16,0.09,16.92,11.09,5.25,0.36
1040,2040,4693,4002,5001,6510,7007,8107,9002,10000,11001,12010,13136,14006,43,319.96,0.01,123.15,6.98,1.6,0.38
1040,2040,4693,4002,5002,6510,7007,8107,9002,10000,11001,12001,13209,14004,9,222.2,0.03,-40.25,22.38,15.1,0.38
1040,2040,4693,4002,5002,6510,7007,8107,9002,10000,11001,12001,14012,14004,5,39.9,0.02,-37.8005,5.94,9.92,0.38
1040,2040,4708,4000,5002,6715,7010,8048,9002,10003,11001,12001,13898,14004,14,28.82,0.08,-8.3605,2.08,1.49,0.38
1040,2040,4850,4000,5000,6090,7002,8213,9003,10001,11000,12015,13336,14000,17,9150.09,0.1,620.9,550.98,45.7,0.71
1040,2040,4850,4000,5002,6090,7002,8213,9003,10001,11001,12010,13883,14006,6,53.72,0.1,2.82,8.95,2.01,0.39
1040,2040,4850,4000,5002,6090,7002,8213,9003,10001,11001,12014,13888,14004,33,1809.21,0.04,454.49,55.29,5.08,0.59
1040,2040,4867,4001,5000,6199,7016,8031,9001,10000,11001,12014,14054,14001,47,1078.98,0.02,-1637.52,20.98,45.0,0.61
1040,2040,4867,4001,5002,6199,7016,8031,9001,10000,11001,12007,13193,14004,32,135.2,0.02,59.4,4.13,0.5,0.39
1040,2040,4933,4000,5001,6465,7013,8149,9000,10001,11001,12000,13628,14002,16,2101.59,0.01,554.91,123.38,24.49,0.46
1040,2040,4946,4001,5001,6027,7013,8142,9000,10001,11002,12004,14092,14005,16,372.09,0.04,98.28,22.24,1.99,0.43
1040,2040,4981,4002,5002,6788,7021,8185,9003,10002,11001,12006,13002,14004,41,607.13,0.1,274.66,15.67,1.39,0.38
1040,2040,4981,4002,5002,6788,7021,8185,9003,10002,11001,12012,13820,14006,31,34.22,0.07,-3.19,1.14,0.7,0.38
1040,2040,4981,4002,5002,6788,7021,8185,9003,10002,11002,12004,14073,14004,46,4744.64,0.04,1033.38,99.99,19.99,0.52
1040,2040,4981,4002,5002,6788,7021,8185,9003,10002,11002,12016,13016,14003,2,40.8255,0.01,-99.979,20.99,4.81,0.58
1040,2040,5031,4001,5002,6252,7022,8044,9002,10002,11002,12004,13142,14004,37,5382.24,0.1,14.85,152.48,4.0,0.79
1040,2040,5031,4001,5002,6252,7022,8044,9002,10002,11002,12004,13675,14005,30,1035.95,0.08,342.41,35.41,1.99,0.43
1040,2040,5058,4000,5002,6456,7002,8213,9003,10002,11000,12008,13379,14006,32,251.51,0.06,-9.78,7.7,3.68,0.52
1040,2040,5095,4003,5002,6460,7023,8226,9003,10001,11002,12016,14004,14004,24,1304.0275,0.1,34.362,65.99,8.99,0.6
1040,2040,5166,4001,5001,6361,7023,8220,9003,10000,11001,12014,13916,14002,42,4182.52,0.0,-785.36,95.99,35.0,0.82
1040,2040,5317,4000,5002,6665,7018,8119,9000,10003,11001,12000,13348,14004,6,343.36,0.08,-41.27,56.96,13.22,0.56
1040,2040,5317,4000,5002,6665,7018,8119,9000,10003,11002,12016,13092,14005,7,309.2215,0.09,-68.299,55.99,1.25,0.35
1040,2040,5327,4004,5000,6624,7006,8080,9002,10001,11000,12015,13611,14000,18,4428.56,0.03,213.62,296.18,54.12,0.76
1040,2040,5327,4004,5002,6624,7006,8080,9002,10001,11000,12008,13468,14005,25,536.21,0.09,106.98,22.72,8.99,0.44
1040,2040,5346,4000,5001,6667,7020,8155,9000,10001,11001,12000,13254,14004,14,633.08,0.04,145.48,42.98,4.62,0.56
1040,2040,5346,4000,5002,6667,7020,8155,9000,10001,11000,12008,13738,14006,22,110.42,0.09,-36.6,5.08,3.63,0.51
1040,2040,5352,4002,5002,6274,7011,8008,9001,10002,11001,12001,13537,14004,24,557.23,0.09,-42.987,24.92,12.98,0.39
1040,2040,5404,4001,5002,6081,7001,8188,9003,10002,11001,12014,13484,14004,45,2752.68,0.04,430.32,62.18,12.78,0.58
1040,2040,5404,4001,5002,6081,7001,8188,9003,10002,11002,12004,14036,14004,39,1516.82,0.1,-83.28,40.98,6.5,0.74
1040,2040,5446,4003,5002,6307,7001,8197,9003,10002,11001,12010,14138,14004,40,253.89,0.09,-103.77,6.48,6.22,0.37
1040,2040,5446,4003,5002,6307,7001,8197,9003,10002,11001,12010,14230,14004,20,127.9,0.07,-80.41,6.48,7.37,0.37
1040,2040,5446,4003,5002,6307,7001,8197,9003,10002,11002,12004,13762,14004,25,767.26,0.07,-29.56,30.97,4.0,0.74
1040,2040,5496,4000,5001,6151,7020,8154,9000,10001,11000,12008,13393,14006,49,401.39,0.03,161.95,8.34,0.96,0.43
1040,2040,5496,4000,5001,6151,7020,8154,9000,10001,11001,12006,13770,14004,36,5587.2,0.05,2254.16,162.93,19.99,0.39
1040,2040,5496,4000,5002,6151,7020,8154,9000,10001,11002,12005,13298,14002,49,14981.74,0.02,-1791.5,299.99,11.64,0.5
1040,2040,5591,4001,5002,6465,7013,8149,9000,10001,11001,12012,13237,14006,47,63.47,0.0,-19.92,1.26,0.7,0.81
1040,2040,5674,4002,5001,6033,7024,8131,9000,10002,11000,12008,13384,14003,19,1823.02,0.04,80.8,92.23,39.61,0.67
1040,2040,5674,4002,5002,6033,7024,8131,9000,10002,11001,12011,13794,14006,26,74.02,0.04,8.13,2.88,0.7,0.56
1040,2040,5784,4000,5002,6108,7008,8168,9003,10001,11001,12007,13174,14004,28,130.28,0.08,56.97,4.91,0.5,0.36
1040,2040,5784,4000,5002,6108,7008,8168,9003,10001,11002,12004,13482,14004,48,1556.42,0.0,-60.98,30.42,8.65,0.74
1040,2040,5784,4000,5002,6178,7018,8117,9000,10001,11002,12009,13860,14002,8,41343.21,0.09,3852.19,6783.02,24.49,0.39
1040,2040,5788,4002,5002,6151,7020,8154,9000,10001,11001,12001,13327,14004,20,71.45,0.03,-92.9545,3.36,6.27,0.4
1040,2040,5820,4003,5000,6763,7022,8054,9002,10003,11000,12002,13617,14000,10,707.3,0.06,-127.94,70.98,26.74,0.6
1040,2040,5820,4003,5002,6763,7022,8054,9002,10003,11001,12011,14067,14006,48,335.64,0.02,80.13,6.7,1.56,0.52
1040,2040,5832,4002,5002,6464,7024,8127,9000,10000,11001,12014,13495,14004,28,5320.57,0.02,534.29,193.17,19.99,0.71
1040,2040,5876,4000,5002,6166,7000,8092,9002,10001,11000,12008,13727,14002,4,97.57,0.04,-27.31,19.94,14.87,0.57
1040,2040,5876,4000,5002,6166,7000,8092,9002,10001,11001,12013,13010,14006,31,110.32,0.09,-32.65,3.68,1.32,0.83
1040,2040,5945,4003,5002,6471,7018,8109,9000,10001,11002,12004,13680,14005,29,1104.28,0.08,359.75,40.98,1.99,0.44
1040,2040,5988,4001,5002,6792,7015,8208,9003,10001,11001,12000,14065,14004,20,1361.91,0.05,312.52,70.97,3.5,0.59
1040,2040,6190,4001,5001,6569,7017,8064,9002,10003,11001,12010,14138,14004,40,250.6,0.1,-107.06,6.48,6.22,0.37
1040,2040,6284,4001,5002,6729,7022,8053,9002,10002,11001,12007,13173,14004,18,53.79,0.03,11.55,2.88,0.99,0.36
1040,2040,6357,4001,5002,6239,7005,8033,9001,10001,11002,12004,14072,14004,24,2298.32,0.06,218.72,99.99,19.99,0.5
1040,2040,6392,4002,5002,6029,7023,8224,9003,10003,11001,12000,13251,14004,45,3638.27,0.04,1123.79,80.98,4.5,0.59
1040,2040,6392,4002,5002,6029,7023,8224,9003,10003,11001,12014,13475,14004,37,1326.69,0.0,185.37,33.29,8.74,0.61
1040,2040,6432,4000,5002,6437,7006,8077,9002,10002,11001,12011,13288,14005,7,163.14,0.07,-37.5,22.99,8.99,0.57
1040,2040,6452,4003,5002,6104,7005,8043,9001,10001,11001,12014,13862,14004,32,368.18,0.07,-36.78,12.21,4.81,0.58
1040,2040,6508,4001,5002,6624,7006,8080,9002,10002,11001,12014,13964,14002,45,2848.83,0.07,-1182.87,64.65,35.0,0.8
1040,2040,6532,4000,5000,6185,7020,8157,9000,10003,11000,12015,13301,14000,19,4201.47,0.04,199.25,212.6,52.2,0.64
1040,2040,6532,4000,5002,6185,7020,8157,9000,10003,11001,12011,13781,14006,17,55.66,0.08,-21.4,3.28,2.31,0.56
1040,2040,6570,4004,5002,6781,7021,8176,9003,10000,11002,12004,13671,14005,1,9.7,0.02,-18.03,4.98,4.62,0.64
1040,2040,6610,4001,5002,6560,7005,8035,9001,10002,11001,12001,14096,14004,22,809.91,0.07,321.674,37.7,2.99,0.35
1040,2040,6610,4001,5002,6560,7005,8035,9001,10002,11001,12010,13962,14004,50,1027.66,0.0,184.07,19.98,8.68,0.37
1040,2040,6610,4001,5002,6560,7005,8035,9001,10002,11001,12011,13977,14005,30,301.38,0.06,5.08,10.48,2.89,0.6
1040,2040,6631,4001,5001,6185,7020,8157,9000,10003,11002,12004,14094,14005,32,931.08,0.1,269.6,29.89,1.99,0.5
1040,2040,6654,4002,5002,6781,7021,8176,9003,10000,11001,12007,13192,14004,5,14.61,0.03,1.17,2.88,0.5,0.36
1040,2040,6654,4002,5002,6781,7021,8176,9003,10000,11002,12016,14021,14004,4,665.7625,0.03,-773.344,195.99,8.99,0.6
1040,2040,6707,4002,5002,6427,7002,8212,9003,10002,11001,12010,13961,14004,24,222.43,0.06,-119.31,9.06,9.86,0.4
1040,2040,6773,4001,5002,6361,7023,8220,9003,10000,11001,12011,13272,14006,37,95.43,0.06,-103.96,2.52,4.28,0.44
1040,2040,7014,4001,5002,6570,7022,8055,9002,10001,11001,12010,13456,14004,22,152.52,0.03,-43.87,6.48,5.94,0.37
1040,2040,7014,4001,5002,6570,7022,8055,9002,10001,11001,12010,13983,14004,14,71.6,0.05,-30.65,4.98,4.7,0.38
